PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-01-08T20:00:00Z,2018-01-08T19:00:00Z,PT60M,4.5,152,3.3,128,0,0,128,22.7,91.8,989.1,124,2.5,62
2018-01-08T21:00:00Z,2018-01-08T20:00:00Z,PT60M,4.6,139,3.9,76,0,0,76,23.9,95.2,988.4,117,2.6,69
2018-01-08T22:00:00Z,2018-01-08T21:00:00Z,PT60M,4.6,128,4,57,0,0,57,24.5,95.8,988.2,109,2.5,78
2018-01-08T23:00:00Z,2018-01-08T22:00:00Z,PT60M,4.7,119,3.7,13,0,0,13,24.5,93.5,988.4,99,2.3,88
2018-01-09T00:00:00Z,2018-01-08T23:00:00Z,PT60M,4.8,111,3.5,0,0,0,0,24.6,91.2,988.6,87,2.2,100
2018-01-09T01:00:00Z,2018-01-09T00:00:00Z,PT60M,4.6,103,3.3,0,0,0,0,24.8,91,988.8,84,2.2,112
2018-01-09T02:00:00Z,2018-01-09T01:00:00Z,PT60M,4.3,96,3.2,0,0,0,0,25.1,92.9,989.2,88,2.2,124
2018-01-09T03:00:00Z,2018-01-09T02:00:00Z,PT60M,3.9,88,3.2,0,0,0,0,25.4,94.8,989.5,93,2.2,136
2018-01-09T04:00:00Z,2018-01-09T03:00:00Z,PT60M,3.8,77,3.2,0,0,0,0,25.3,95.6,989.7,91,2.1,149
2018-01-09T05:00:00Z,2018-01-09T04:00:00Z,PT60M,3.9,58,3.3,0,0,0,0,24.7,95.5,989.6,81,1.9,160
2018-01-09T06:00:00Z,2018-01-09T05:00:00Z,PT60M,4,14,3.4,0,0,0,0,24,95.4,989.6,69,1.9,168
2018-01-09T07:00:00Z,2018-01-09T06:00:00Z,PT60M,4.1,-43,3.4,0,0,0,0,23.4,95.3,989.6,67,1.8,164
2018-01-09T08:00:00Z,2018-01-09T07:00:00Z,PT60M,4,-70,3.3,0,0,0,0,22.8,95.2,989.6,73,1.8,154
2018-01-09T09:00:00Z,2018-01-09T08:00:00Z,PT60M,3.9,-83,3.2,0,0,0,0,22.1,95.2,989.7,79,1.8,142
2018-01-09T10:00:00Z,2018-01-09T09:00:00Z,PT60M,4.2,-92,3.4,0,0,0,0,21.3,94.6,989.6,79,1.7,129
2018-01-09T11:00:00Z,2018-01-09T10:00:00Z,PT60M,4.8,-100,3.8,0,0,0,0,20.2,93.5,989.6,71,1.6,117
2018-01-09T12:00:00Z,2018-01-09T11:00:00Z,PT60M,5.4,-107,4.2,0,0,0,0,19.2,92.5,989.5,62,1.6,105
2018-01-09T13:00:00Z,2018-01-09T12:00:00Z,PT60M,6.1,-115,4.9,2,10,1,2,18.6,92.1,989.8,59,1.7,93
2018-01-09T14:00:00Z,2018-01-09T13:00:00Z,PT60M,6.9,-123,5.7,69,15,1,71,18.6,92.3,990.3,63,1.9,82
2018-01-09T15:00:00Z,2018-01-09T14:00:00Z,PT60M,7.7,-134,6.6,160,0,0,160,18.5,92.5,990.9,66,2.2,73
2018-01-09T16:00:00Z,2018-01-09T15:00:00Z,PT60M,9.1,-146,7.4,255,16,7,262,18.6,89.4,991,73,2.3,65
2018-01-09T17:00:00Z,2018-01-09T16:00:00Z,PT60M,11,-160,8.3,246,0,0,246,18.7,83.6,990.7,86,2.3,59
2018-01-09T18:00:00Z,2018-01-09T17:00:00Z,PT60M,12.9,-176,9.2,280,182,102,382,18.9,78.2,990.4,98,2.3,56
2018-01-09T19:00:00Z,2018-01-09T18:00:00Z,PT60M,14.2,167,9.7,126,742,401,527,19,74.5,990,103,2.4,57
2018-01-09T20:00:00Z,2018-01-09T19:00:00Z,PT60M,14.9,152,9.9,133,656,310,443,19.1,72.2,989.5,101,2.4,62
2018-01-09T21:00:00Z,2018-01-09T20:00:00Z,PT60M,15.6,139,10.2,88,666,242,330,19.1,70,988.9,99,2.4,69
2018-01-09T22:00:00Z,2018-01-09T21:00:00Z,PT60M,15.5,128,10.2,48,585,128,176,19.3,70.7,988.9,95,2.4,78
2018-01-09T23:00:00Z,2018-01-09T22:00:00Z,PT60M,14.5,119,10,13,143,15,28,19.5,74.6,989.2,88,2.4,88
2018-01-10T00:00:00Z,2018-01-09T23:00:00Z,PT60M,13.5,110,9.9,0,0,0,0,19.6,78.6,989.5,80,2.3,100
2018-01-10T01:00:00Z,2018-01-10T00:00:00Z,PT60M,12.6,103,9.6,0,0,0,0,19.7,82.3,989.8,81,2.5,111
2018-01-10T02:00:00Z,2018-01-10T01:00:00Z,PT60M,11.7,96,9.4,0,0,0,0,19.6,85.5,990,87,2.7,124
2018-01-10T03:00:00Z,2018-01-10T02:00:00Z,PT60M,10.9,88,9.1,0,0,0,0,19.5,88.8,990.3,93,3,136
2018-01-10T04:00:00Z,2018-01-10T03:00:00Z,PT60M,10.4,77,9,0,0,0,0,19.5,91.2,990.4,97,3.1,148
2018-01-10T05:00:00Z,2018-01-10T04:00:00Z,PT60M,10.1,58,9,0,0,0,0,19.6,92.5,990.4,101,3.2,160
2018-01-10T06:00:00Z,2018-01-10T05:00:00Z,PT60M,9.9,14,8.9,0,0,0,0,19.7,93.8,990.5,104,3.3,167
2018-01-10T07:00:00Z,2018-01-10T06:00:00Z,PT60M,9.7,-42,9,0,0,0,0,19.8,94.9,990.4,105,3.3,164
2018-01-10T08:00:00Z,2018-01-10T07:00:00Z,PT60M,9.7,-70,9,0,0,0,0,19.9,95.9,990.1,104,3.3,154
2018-01-10T09:00:00Z,2018-01-10T08:00:00Z,PT60M,9.6,-83,9.1,0,0,0,0,20,96.9,989.9,104,3.4,142
2018-01-10T10:00:00Z,2018-01-10T09:00:00Z,PT60M,9.8,-92,9.3,0,0,0,0,20.2,96.8,989.9,102,3.3,129
2018-01-10T11:00:00Z,2018-01-10T10:00:00Z,PT60M,10.3,-100,9.6,0,0,0,0,20.4,95.7,990.2,100,3.1,117
2018-01-10T12:00:00Z,2018-01-10T11:00:00Z,PT60M,10.8,-107,10,0,0,0,0,20.6,94.7,990.5,98,2.9,105
2018-01-10T13:00:00Z,2018-01-10T12:00:00Z,PT60M,11.3,-115,10.2,2,12,1,3,21,92.9,990.9,98,3.1,93
2018-01-10T14:00:00Z,2018-01-10T13:00:00Z,PT60M,11.8,-123,10.2,67,56,6,73,21.4,90.4,991.3,101,3.7,82
2018-01-10T15:00:00Z,2018-01-10T14:00:00Z,PT60M,12.2,-133,10.3,162,0,0,162,21.9,88,991.7,103,4.2,73
2018-01-10T16:00:00Z,2018-01-10T15:00:00Z,PT60M,13.1,-146,10.4,197,0,0,197,22.2,83.7,991.6,106,4.6,64
2018-01-10T17:00:00Z,2018-01-10T16:00:00Z,PT60M,14.4,-160,10.7,229,0,0,229,22.4,78,990.9,111,4.7,59
2018-01-10T18:00:00Z,2018-01-10T17:00:00Z,PT60M,15.8,-176,10.9,247,0,0,247,22.6,72.8,990.2,115,4.8,56
2018-01-10T19:00:00Z,2018-01-10T18:00:00Z,PT60M,16.6,167,11.1,281,0,0,281,22.8,69.7,989.5,119,4.9,57
2018-01-10T20:00:00Z,2018-01-10T19:00:00Z,PT60M,17,152,11.2,184,0,0,184,23,68.6,988.7,122,5,61
2018-01-10T21:00:00Z,2018-01-10T20:00:00Z,PT60M,17.5,139,11.4,216,34,11,227,23.2,67.5,987.9,125,5.2,69
2018-01-10T22:00:00Z,2018-01-10T21:00:00Z,PT60M,17.6,128,11.4,85,129,33,117,23.2,67.1,987.7,123,5,78
2018-01-10T23:00:00Z,2018-01-10T22:00:00Z,PT60M,17.4,118,11.3,19,6,1,20,23.2,67.6,988,117,4.5,88
2018-01-11T00:00:00Z,2018-01-10T23:00:00Z,PT60M,17.1,110,11.2,0,0,0,0,23.2,68,988.3,110,4.1,99
2018-01-11T01:00:00Z,2018-01-11T00:00:00Z,PT60M,16.6,103,11.2,0,0,0,0,23.4,70.1,988.4,107,4.2,111
2018-01-11T02:00:00Z,2018-01-11T01:00:00Z,PT60M,15.8,96,11.2,0,0,0,0,23.9,73.9,988.4,108,4.5,124
2018-01-11T03:00:00Z,2018-01-11T02:00:00Z,PT60M,15,88,11.2,0,0,0,0,24.3,78,988.4,109,4.9,136
2018-01-11T04:00:00Z,2018-01-11T03:00:00Z,PT60M,14.7,77,11.4,0,0,0,0,24.9,80.8,988.2,110,5.2,148
2018-01-11T05:00:00Z,2018-01-11T04:00:00Z,PT60M,14.8,58,11.8,0,0,0,0,25.7,82.3,987.8,112,5.3,160
2018-01-11T06:00:00Z,2018-01-11T05:00:00Z,PT60M,14.8,15,12.2,0,0,0,0,26.5,83.9,987.3,113,5.5,167
2018-01-11T07:00:00Z,2018-01-11T06:00:00Z,PT60M,14.9,-42,12.5,0,0,0,0,27.2,85.7,986.9,114,5.6,164
2018-01-11T08:00:00Z,2018-01-11T07:00:00Z,PT60M,14.8,-70,12.8,0,0,0,0,27.9,87.7,986.5,114,5.6,154
2018-01-11T09:00:00Z,2018-01-11T08:00:00Z,PT60M,14.8,-83,13.1,0,0,0,0,28.7,89.7,986.1,115,5.6,142
2018-01-11T10:00:00Z,2018-01-11T09:00:00Z,PT60M,14.4,-92,13.1,0,0,0,0,29.3,91.7,985.9,116,5.5,129
2018-01-11T11:00:00Z,2018-01-11T10:00:00Z,PT60M,13.8,-100,12.8,0,0,0,0,29.9,93.7,985.9,117,5.3,117
2018-01-11T12:00:00Z,2018-01-11T11:00:00Z,PT60M,13.2,-107,12.5,0,0,0,0,30.5,95.7,985.8,118,5.1,105
2018-01-11T13:00:00Z,2018-01-11T12:00:00Z,PT60M,13.2,-115,12.7,2,4,0,2,30.6,97,985.9,120,5,93
2018-01-11T14:00:00Z,2018-01-11T13:00:00Z,PT60M,13.8,-123,13.4,58,6,1,59,30.4,97.4,986.1,121,4.8,82
2018-01-11T15:00:00Z,2018-01-11T14:00:00Z,PT60M,14.5,-133,14.1,109,0,0,109,30.2,97.9,986.3,123,4.7,73
2018-01-11T16:00:00Z,2018-01-11T15:00:00Z,PT60M,15,-145,14.7,190,0,0,190,30.3,98.1,986,125,4.6,64
2018-01-11T17:00:00Z,2018-01-11T16:00:00Z,PT60M,15.3,-160,15,242,0,0,242,30.6,98,985.4,128,4.4,59
2018-01-11T18:00:00Z,2018-01-11T17:00:00Z,PT60M,15.7,-176,15.4,145,0,0,145,30.9,98,984.7,131,4.2,56
2018-01-11T19:00:00Z,2018-01-11T18:00:00Z,PT60M,16,167,15.7,145,0,0,145,31,97.9,984,134,4,57
2018-01-11T20:00:00Z,2018-01-11T19:00:00Z,PT60M,16.3,152,15.9,159,0,0,159,30.8,97.7,983.2,137,3.8,61
2018-01-11T21:00:00Z,2018-01-11T20:00:00Z,PT60M,16.6,139,16.2,122,0,0,122,30.6,97.5,982.4,141,3.7,68
2018-01-11T22:00:00Z,2018-01-11T21:00:00Z,PT60M,16.6,128,16.1,95,0,0,95,31.1,97,981.9,142,3.4,77
2018-01-11T23:00:00Z,2018-01-11T22:00:00Z,PT60M,16.3,118,15.7,19,0,0,19,32,96.3,981.8,143,2.9,88
2018-01-12T00:00:00Z,2018-01-11T23:00:00Z,PT60M,16,110,15.3,0,0,0,0,33,95.6,981.7,143,2.5,99
2018-01-12T01:00:00Z,2018-01-12T00:00:00Z,PT60M,15.8,103,15.2,0,0,0,0,33.1,95.9,981.5,146,2.3,111
2018-01-12T02:00:00Z,2018-01-12T01:00:00Z,PT60M,15.7,96,15.3,0,0,0,0,32.2,97.3,981,151,2.5,123
2018-01-12T03:00:00Z,2018-01-12T02:00:00Z,PT60M,15.7,87,15.5,0,0,0,0,31.3,98.7,980.6,155,2.7,136
2018-01-12T04:00:00Z,2018-01-12T03:00:00Z,PT60M,15.6,77,15.5,0,0,0,0,30.3,99.3,980.1,160,3,148
2018-01-12T05:00:00Z,2018-01-12T04:00:00Z,PT60M,15.7,58,15.5,0,0,0,0,29,99,979.6,164,3.5,160
2018-01-12T06:00:00Z,2018-01-12T05:00:00Z,PT60M,15.7,15,15.5,0,0,0,0,27.8,98.8,979.1,167,4,167
2018-01-12T07:00:00Z,2018-01-12T06:00:00Z,PT60M,15.7,-41,15.5,0,0,0,0,27.3,98.6,978.6,169,4.3,164
2018-01-12T08:00:00Z,2018-01-12T07:00:00Z,PT60M,15.6,-69,15.4,0,0,0,0,27.5,98.4,978.1,169,4.6,154
2018-01-12T09:00:00Z,2018-01-12T08:00:00Z,PT60M,15.6,-83,15.3,0,0,0,0,27.7,98.2,977.6,170,4.8,142
2018-01-12T10:00:00Z,2018-01-12T09:00:00Z,PT60M,15.5,-92,15.1,0,0,0,0,28.4,97.5,977.1,171,4.7,129
2018-01-12T11:00:00Z,2018-01-12T10:00:00Z,PT60M,15.4,-99,14.8,0,0,0,0,29.5,96.2,976.6,173,4.4,117
2018-01-12T12:00:00Z,2018-01-12T11:00:00Z,PT60M,15.4,-107,14.6,0,0,0,0,30.6,95,976.1,176,4,105
2018-01-12T13:00:00Z,2018-01-12T12:00:00Z,PT60M,15.3,-114,14.5,2,0,0,2,31.2,95.1,975.7,179,3.8,93
2018-01-12T14:00:00Z,2018-01-12T13:00:00Z,PT60M,15.3,-123,14.7,38,0,0,38,31.3,96.7,975.6,182,4,82
2018-01-12T15:00:00Z,2018-01-12T14:00:00Z,PT60M,15.2,-133,14.9,67,0,0,67,31.4,98.2,975.5,185,4.1,72
2018-01-12T16:00:00Z,2018-01-12T15:00:00Z,PT60M,15.2,-145,15,66,0,0,66,31.4,98.9,975,191,3.9,64
2018-01-12T17:00:00Z,2018-01-12T16:00:00Z,PT60M,15.1,-160,14.9,135,0,0,135,31.3,98.9,974.2,202,3.6,59
2018-01-12T18:00:00Z,2018-01-12T17:00:00Z,PT60M,15,-176,14.8,48,0,0,48,31.2,98.8,973.3,213,3.4,56
2018-01-12T19:00:00Z,2018-01-12T18:00:00Z,PT60M,14.7,167,14.5,40,0,0,40,29.9,98.7,972.6,230,3.5,57
2018-01-12T20:00:00Z,2018-01-12T19:00:00Z,PT60M,14.2,152,14,134,0,0,134,27.3,98.6,972,248,4,61
2018-01-12T21:00:00Z,2018-01-12T20:00:00Z,PT60M,13.8,139,13.5,162,0,0,162,24.7,98.4,971.4,261,4.7,68
2018-01-12T22:00:00Z,2018-01-12T21:00:00Z,PT60M,12.5,128,12,103,0,0,103,22.2,96.8,971.9,272,5.5,77
2018-01-12T23:00:00Z,2018-01-12T22:00:00Z,PT60M,10.3,118,9.3,20,12,1,21,20,93.6,973.5,281,6.3,88
2018-01-13T00:00:00Z,2018-01-12T23:00:00Z,PT60M,8.1,110,6.7,0,0,0,0,17.7,90.4,975,288,7.3,99
2018-01-13T01:00:00Z,2018-01-13T00:00:00Z,PT60M,5.8,103,4.2,0,0,0,0,16.1,89.3,976.5,292,7.6,111
2018-01-13T02:00:00Z,2018-01-13T01:00:00Z,PT60M,3.2,95,1.8,0,0,0,0,15.1,90.3,977.9,296,7.1,123
2018-01-13T03:00:00Z,2018-01-13T02:00:00Z,PT60M,0.6,87,-0.6,0,0,0,0,14.1,91.3,979.3,300,6.7,136
2018-01-13T04:00:00Z,2018-01-13T03:00:00Z,PT60M,-1,76,-2.4,0,0,0,0,12.6,89.8,980.3,304,6.6,148
2018-01-13T05:00:00Z,2018-01-13T04:00:00Z,PT60M,-1.6,58,-3.7,0,0,0,0,10.6,85.9,980.9,306,6.7,159
2018-01-13T06:00:00Z,2018-01-13T05:00:00Z,PT60M,-2.3,15,-4.9,0,0,0,0,8.7,82,981.5,308,6.9,167
2018-01-13T07:00:00Z,2018-01-13T06:00:00Z,PT60M,-2.5,-41,-5.7,0,0,0,0,7.6,78.8,982.1,311,7,164
2018-01-13T08:00:00Z,2018-01-13T07:00:00Z,PT60M,-2.4,-69,-6,0,0,0,0,7.4,76.2,982.8,313,7,154
2018-01-13T09:00:00Z,2018-01-13T08:00:00Z,PT60M,-2.2,-82,-6.3,0,0,0,0,7.1,73.7,983.4,315,6.9,142
2018-01-13T10:00:00Z,2018-01-13T09:00:00Z,PT60M,-2.1,-91,-6.3,0,0,0,0,7,72.7,984.2,318,6.9,129
2018-01-13T11:00:00Z,2018-01-13T10:00:00Z,PT60M,-1.8,-99,-6,0,0,0,0,6.9,73.2,985.1,321,6.9,117
2018-01-13T12:00:00Z,2018-01-13T11:00:00Z,PT60M,-1.6,-106,-5.7,0,0,0,0,6.8,73.6,985.9,324,6.9,105
2018-01-13T13:00:00Z,2018-01-13T12:00:00Z,PT60M,-1.3,-114,-6,2,11,1,3,6.6,70.7,986.9,328,7,93
2018-01-13T14:00:00Z,2018-01-13T13:00:00Z,PT60M,-1.1,-123,-6.9,72,27,4,76,6.5,64.9,988.1,332,7.2,82
2018-01-13T15:00:00Z,2018-01-13T14:00:00Z,PT60M,-0.9,-133,-7.8,158,230,73,231,6.4,59.5,989.2,336,7.5,72
2018-01-13T16:00:00Z,2018-01-13T15:00:00Z,PT60M,-0.3,-145,-8.2,251,195,84,336,6.1,55.3,990,337,7.5,64
2018-01-13T17:00:00Z,2018-01-13T16:00:00Z,PT60M,0.6,-160,-8.1,278,308,163,441,5.8,52.1,990.6,337,7.1,58
2018-01-13T18:00:00Z,2018-01-13T17:00:00Z,PT60M,1.5,-176,-8,209,593,334,543,5.4,49.1,991.1,336,6.7,56
2018-01-13T19:00:00Z,2018-01-13T18:00:00Z,PT60M,2.1,167,-8.1,169,694,381,550,5,46.9,991.4,336,6.4,57
2018-01-13T20:00:00Z,2018-01-13T19:00:00Z,PT60M,2.2,152,-8.4,88,876,424,511,4.5,45.4,991.6,336,6.3,61
2018-01-13T21:00:00Z,2018-01-13T20:00:00Z,PT60M,2.4,139,-8.6,54,895,336,389,4.1,43.9,991.8,336,6.1,68
2018-01-13T22:00:00Z,2018-01-13T21:00:00Z,PT60M,1.9,128,-8.7,40,758,172,212,3.8,45.4,992.3,336,5.9,77
2018-01-13T23:00:00Z,2018-01-13T22:00:00Z,PT60M,0.6,118,-8.7,13,261,27,40,3.9,50,993.2,336,5.6,88
2018-01-14T00:00:00Z,2018-01-13T23:00:00Z,PT60M,-0.7,110,-8.6,0,0,0,0,3.9,55,994.1,337,5.3,99
2018-01-14T01:00:00Z,2018-01-14T00:00:00Z,PT60M,-1.6,103,-9.4,0,0,0,0,3.9,55.1,994.8,338,5.2,111
2018-01-14T02:00:00Z,2018-01-14T01:00:00Z,PT60M,-2.2,95,-11.2,0,0,0,0,4,50.3,995.6,341,5.2,123
2018-01-14T03:00:00Z,2018-01-14T02:00:00Z,PT60M,-2.8,87,-12.9,0,0,0,0,4,45.8,996.3,344,5.1,135
2018-01-14T04:00:00Z,2018-01-14T03:00:00Z,PT60M,-3.3,76,-14,0,0,0,0,4,43.5,996.8,346,4.9,148
2018-01-14T05:00:00Z,2018-01-14T04:00:00Z,PT60M,-3.6,58,-14.4,0,0,0,0,4.1,43.1,997.2,348,4.4,159
2018-01-14T06:00:00Z,2018-01-14T05:00:00Z,PT60M,-3.9,15,-14.8,0,0,0,0,4.1,42.7,997.6,351,3.9,167
2018-01-14T07:00:00Z,2018-01-14T06:00:00Z,PT60M,-4.1,-40,-15.1,0,0,0,0,4.1,42.4,997.9,353,3.5,164
2018-01-14T08:00:00Z,2018-01-14T07:00:00Z,PT60M,-4.3,-68,-15.2,0,0,0,0,4,42.3,998.1,355,3.3,154
2018-01-14T09:00:00Z,2018-01-14T08:00:00Z,PT60M,-4.4,-82,-15.3,0,0,0,0,4,42.3,998.2,357,3,142
2018-01-14T10:00:00Z,2018-01-14T09:00:00Z,PT60M,-4.8,-91,-14.8,0,0,0,0,4,45.8,998.4,358,2.8,129
2018-01-14T11:00:00Z,2018-01-14T10:00:00Z,PT60M,-5.5,-99,-13.4,0,0,0,0,4,53.7,998.5,359,2.5,117
2018-01-14T12:00:00Z,2018-01-14T11:00:00Z,PT60M,-6.2,-106,-12.1,0,0,0,0,4,62.8,998.6,359,2.2,105
2018-01-14T13:00:00Z,2018-01-14T12:00:00Z,PT60M,-6,-114,-11.8,1,20,2,3,4.1,63.2,999,2,2.1,93
2018-01-14T14:00:00Z,2018-01-14T13:00:00Z,PT60M,-4.8,-123,-12.5,31,553,85,116,4.3,54.9,999.6,7,2.3,82
2018-01-14T15:00:00Z,2018-01-14T14:00:00Z,PT60M,-3.7,-133,-13.2,50,822,252,301,4.5,47.6,1000.1,11,2.5,72
2018-01-14T16:00:00Z,2018-01-14T15:00:00Z,PT60M,-2.3,-145,-13.3,76,862,377,453,4.7,42.7,1000.2,14,2.4,64
2018-01-14T17:00:00Z,2018-01-14T16:00:00Z,PT60M,-0.7,-159,-12.9,65,961,506,571,4.8,39.5,999.8,16,2,58
2018-01-14T18:00:00Z,2018-01-14T17:00:00Z,PT60M,0.8,-176,-12.4,68,975,551,620,4.9,36.6,999.3,18,1.6,56
2018-01-14T19:00:00Z,2018-01-14T18:00:00Z,PT60M,1.8,168,-12,69,966,534,603,4.9,35,998.7,19,1.3,56
2018-01-14T20:00:00Z,2018-01-14T19:00:00Z,PT60M,2.3,152,-11.8,66,935,457,523,4.9,34.5,998,14,1.2,61
2018-01-14T21:00:00Z,2018-01-14T20:00:00Z,PT60M,2.8,139,-11.5,59,866,328,387,4.9,34,997.3,8,1,68
2018-01-14T22:00:00Z,2018-01-14T21:00:00Z,PT60M,2.7,128,-11.1,48,690,160,208,5.1,35.3,997,5,1.2,77
2018-01-14T23:00:00Z,2018-01-14T22:00:00Z,PT60M,2.1,118,-10.6,14,239,25,39,5.4,38.6,997.3,6,1.6,87
2018-01-15T00:00:00Z,2018-01-14T23:00:00Z,PT60M,1.4,110,-10.1,0,0,0,0,5.8,42.2,997.5,6,2,99
2018-01-15T01:00:00Z,2018-01-15T00:00:00Z,PT60M,0.4,103,-9.6,0,0,0,0,6.2,47.1,997.6,11,2,111
2018-01-15T02:00:00Z,2018-01-15T01:00:00Z,PT60M,-0.9,95,-9.1,0,0,0,0,6.6,53.8,997.7,23,1.6,123
2018-01-15T03:00:00Z,2018-01-15T02:00:00Z,PT60M,-2.2,87,-8.6,0,0,0,0,7,61.4,997.7,40,1.4,135
2018-01-15T04:00:00Z,2018-01-15T03:00:00Z,PT60M,-2.8,76,-8.4,0,0,0,0,7.4,65.2,997.7,59,1.3,148
2018-01-15T05:00:00Z,2018-01-15T04:00:00Z,PT60M,-2.8,57,-8.6,0,0,0,0,7.7,64.3,997.5,78,1.3,159
2018-01-15T06:00:00Z,2018-01-15T05:00:00Z,PT60M,-2.8,15,-8.8,0,0,0,0,7.9,63.5,997.3,95,1.4,167
2018-01-15T07:00:00Z,2018-01-15T06:00:00Z,PT60M,-2.8,-39,-8.9,0,0,0,0,8.1,63,997.1,104,1.4,164
2018-01-15T08:00:00Z,2018-01-15T07:00:00Z,PT60M,-2.9,-68,-9,0,0,0,0,8.2,62.9,996.9,106,1.4,154
2018-01-15T09:00:00Z,2018-01-15T08:00:00Z,PT60M,-3,-82,-9.1,0,0,0,0,8.3,62.7,996.6,108,1.4,142
2018-01-15T10:00:00Z,2018-01-15T09:00:00Z,PT60M,-3.1,-91,-8.8,0,0,0,0,8.5,64.8,996.7,108,1.5,129
2018-01-15T11:00:00Z,2018-01-15T10:00:00Z,PT60M,-3.3,-99,-8.1,0,0,0,0,8.6,69.3,997.2,106,1.7,117
2018-01-15T12:00:00Z,2018-01-15T11:00:00Z,PT60M,-3.5,-106,-7.5,0,0,0,0,8.6,74.1,997.6,105,1.8,105
2018-01-15T13:00:00Z,2018-01-15T12:00:00Z,PT60M,-2.9,-114,-7.2,2,15,1,3,8.6,72.4,998,109,1.8,93
2018-01-15T14:00:00Z,2018-01-15T13:00:00Z,PT60M,-1.5,-122,-7.3,35,473,74,109,8.5,64.8,998.3,121,1.5,82
2018-01-15T15:00:00Z,2018-01-15T14:00:00Z,PT60M,-0.1,-133,-7.3,58,754,232,290,8.3,58.1,998.5,135,1.4,72
2018-01-15T16:00:00Z,2018-01-15T15:00:00Z,PT60M,1.6,-145,-7.1,69,863,379,448,8.2,52.5,998.3,153,1.3,64
2018-01-15T17:00:00Z,2018-01-15T16:00:00Z,PT60M,3.4,-159,-6.7,76,914,482,558,8.2,47.8,997.6,172,1.4,58
2018-01-15T18:00:00Z,2018-01-15T17:00:00Z,PT60M,5.2,-176,-6.2,78,932,530,608,8.2,43.6,996.9,188,1.6,55
2018-01-15T19:00:00Z,2018-01-15T18:00:00Z,PT60M,6.4,168,-5.6,77,928,515,593,8.4,42.1,996.3,199,1.7,56
2018-01-15T20:00:00Z,2018-01-15T19:00:00Z,PT60M,6.9,152,-4.9,74,893,439,513,8.7,42.9,995.7,211,1.7,61
2018-01-15T21:00:00Z,2018-01-15T20:00:00Z,PT60M,7.3,139,-4.2,66,820,313,378,9,43.7,995.1,222,1.7,68
2018-01-15T22:00:00Z,2018-01-15T21:00:00Z,PT60M,7.1,127,-3.9,49,667,156,205,9,45.6,995,213,1.6,77
2018-01-15T23:00:00Z,2018-01-15T22:00:00Z,PT60M,6.1,118,-3.9,16,219,24,39,8.9,48.7,995.3,180,1.7,87
2018-01-16T00:00:00Z,2018-01-15T23:00:00Z,PT60M,5.1,110,-3.9,0,0,0,0,8.7,52.1,995.5,157,2.2,99
2018-01-16T01:00:00Z,2018-01-16T00:00:00Z,PT60M,3.9,103,-3.8,0,0,0,0,8.6,57.1,995.8,152,2.4,110
2018-01-16T02:00:00Z,2018-01-16T01:00:00Z,PT60M,2.5,95,-3.6,0,0,0,0,8.6,64.3,996,156,2.3,123
2018-01-16T03:00:00Z,2018-01-16T02:00:00Z,PT60M,1,87,-3.4,0,0,0,0,8.5,72.4,996.2,162,2.2,135
2018-01-16T04:00:00Z,2018-01-16T03:00:00Z,PT60M,0.2,76,-3.3,0,0,0,0,8.5,77.3,996.2,166,2.1,147
2018-01-16T05:00:00Z,2018-01-16T04:00:00Z,PT60M,-0.1,57,-3.4,0,0,0,0,8.6,78.3,996.2,169,2,159
2018-01-16T06:00:00Z,2018-01-16T05:00:00Z,PT60M,-0.4,16,-3.5,0,0,0,0,8.7,79.4,996.1,172,2,166
2018-01-16T07:00:00Z,2018-01-16T06:00:00Z,PT60M,-0.7,-39,-3.6,0,0,0,0,8.8,80.7,996,176,1.9,164
2018-01-16T08:00:00Z,2018-01-16T07:00:00Z,PT60M,-0.9,-67,-3.6,0,0,0,0,8.9,82.1,995.8,180,1.8,154
2018-01-16T09:00:00Z,2018-01-16T08:00:00Z,PT60M,-1.2,-81,-3.6,0,0,0,0,9,83.6,995.6,185,1.8,142
2018-01-16T10:00:00Z,2018-01-16T09:00:00Z,PT60M,-1.6,-91,-3.8,0,0,0,0,9.1,84.6,995.6,189,2,129
2018-01-16T11:00:00Z,2018-01-16T10:00:00Z,PT60M,-2,-98,-4.1,0,0,0,0,9.1,85.2,995.7,193,2.3,117
2018-01-16T12:00:00Z,2018-01-16T11:00:00Z,PT60M,-2.4,-106,-4.5,0,0,0,0,9.1,85.8,995.8,195,2.6,105
2018-01-16T13:00:00Z,2018-01-16T12:00:00Z,PT60M,-1.7,-114,-4.2,2,14,1,3,9.2,82.6,996.1,199,2.6,93
2018-01-16T14:00:00Z,2018-01-16T13:00:00Z,PT60M,0.2,-122,-3.5,44,375,60,104,9.3,76.1,996.4,206,2.2,82
2018-01-16T15:00:00Z,2018-01-16T14:00:00Z,PT60M,2.2,-132,-2.7,72,678,211,284,9.5,70.2,996.8,215,2,72
2018-01-16T16:00:00Z,2018-01-16T15:00:00Z,PT60M,3.9,-145,-2.1,90,793,349,439,10,65,996.7,227,1.9,64
2018-01-16T17:00:00Z,2018-01-16T16:00:00Z,PT60M,5.6,-159,-1.5,196,570,300,496,10.9,60.2,996.3,239,2,58
